match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name
M-1998-09,WC-1998,1998,T-71,T-46,0,6,2,0.06060606060606061,0.3,-1.121212121212121,-37.0,4,0.375,1,20,33,10,2,0.3333333333333333,0,3,0.24324324324324326,7,1,0,,36.03832991101985,27.213863480803926,25.315537303216974,21.872689938398356,4.295473979780402,5,6,3,9,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1998,0.6,0,1,,-1.1515151515151518,-0.10990990990990993,,0,1,,,0,-1.056063717254677,0.1363636363636364,1,3,0,0.0,0.0,-2.272727272727273,-25.0,0,0.5,0,8,11,4,0,,0,0,0.13333333333333333,0,1,0,,32.12594113620808,26.15779976354925,26.602327173169066,19.11567419575633,3.3289360225956637,9,6,2,6,22,0.4090909090909091,0.0,0.3181818181818182,0.09090909090909091,0.15789473684210525,6.0,1998,0,1,0,0,44000,group stage,Group E
M-1998-10,WC-1998,1998,T-48,T-06,0,3,5,0.1724137931034483,0.5555555555555556,-0.5517241379310345,-16.0,8,0.3333333333333333,2,16,29,9,1,0.6,1,5,0.36363636363636365,10,1,0,,37.111567419575636,29.841826893161592,30.12183436002738,19.93429158110883,4.656986440597505,9,6,3,7,22,0.7727272727272727,0.0,0.45454545454545453,0.22727272727272727,0.29411764705882354,10.0,1998,0.2631578947368421,0,1,,1.1117241379310345,0.08463949843260188,0.3684210526315789,0,1,,,1,-2.8884325804243645,-0.3181818181818182,1,6,2,0.08,1.0,0.56,14.0,7,0.2727272727272727,1,8,25,6,0,,0,6,0.4482758620689655,11,1,0,,32.60780287474333,26.953394312737228,27.613963039014372,21.817932922655714,3.1922392193748217,7,5,3,9,22,0.45454545454545453,0.0,0.4090909090909091,0.045454545454545456,0.2571428571428571,9.0,1998,0,1,0,0,80000,group stage,Group E
M-1998-11,WC-1998,1998,T-03,T-44,1,0,0,0.0,0.5,-2.5714285714285716,-18.0,1,0.4,0,6,7,2,0,,0,1,0.2727272727272727,1,1,0,,32.394250513347025,25.938025014000377,25.70294318959617,18.702258726899384,3.39287436982728,8,4,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.5,0,1,,3.0521978021978025,0.262987012987013,0.6,0,1,,,0,0.5545392321572997,0.36363636363636365,1,7,3,0.057692307692307696,0.6363636363636364,0.4807692307692308,25.0,14,0.6111111111111112,9,17,52,11,2,0.6666666666666666,2,7,0.5357142857142857,28,1,0,,32.02464065708419,26.492564246157677,25.28952772073922,22.392881587953458,2.9442775205813563,7,5,3,7,22,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,0.15789473684210525,6.0,1998,0,1,0,0,37000,group stage,Group H
M-1998-12,WC-1998,1998,T-87,T-38,1,1,0,0.0,0.0,-2.0,-6.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,,34.79808350444901,27.29512787007654,26.971937029431896,20.878850102669404,3.7486725350703565,8,4,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.3333333333333333,0,1,,2.393939393939394,0.14671814671814676,0.6,0,1,,,0,0.8868147595046949,0.13636363636363635,1,6,3,0.09090909090909091,0.625,0.3939393939393939,13.0,8,0.3333333333333333,2,13,33,8,1,0.4,0,5,0.43243243243243246,14,1,0,,33.270362765229294,28.181942629581236,28.732375085557837,19.745379876796715,3.4745170810800636,7,4,2,9,22,0.13636363636363635,0.0,0.13636363636363635,0.0,0.07317073170731707,3.0,1998,0,1,0,0,36000,group stage,Group F
M-1998-13,WC-1998,1998,T-43,T-18,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,35.43874058863792,28.031360836288968,29.51403148528405,19.40041067761807,4.54059528069734,7,4,3,11,22,0.13636363636363635,0.0,0.13636363636363635,0.0,,,1998,,0,1,,,0.0,,0,0,,,0,-1.5425300230228345,-0.13636363636363635,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,34.27241615331965,26.488830813266134,26.479123887748116,19.707049965776864,3.8980872904381436,7,6,3,6,22,0.0,0.0,0.0,0.0,,,1998,0,1,0,0,41000,group stage,Group H
M-1998-14,WC-1998,1998,T-28,T-79,1,1,0,0.0,0.0,0.3333333333333333,1.0,0,0.5,0,1,3,1,0,,0,0,0.42857142857142855,1,1,0,,32.158795345653665,26.396988364134153,25.40588637919233,21.371663244353183,3.0276795752802825,8,5,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.3333333333333333,0,0,,-0.0222222222222222,0.020408163265306145,0.625,0,1,,,0,1.6708356667288946,0.045454545454545456,1,11,6,0.13333333333333333,0.7,0.3111111111111111,14.0,13,0.47058823529411764,6,14,45,10,1,0.4,0,7,0.4489795918367347,20,1,0,,34.724161533196444,28.067824030863047,29.582477754962355,18.48870636550308,4.451598240361286,7,4,3,8,22,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,1998,0,1,0,0,60000,group stage,Group G
M-1998-15,WC-1998,1998,T-61,T-16,1,2,1,0.1,0.3333333333333333,-0.7,-7.0,1,0.4,0,6,10,3,0,,0,1,0.2857142857142857,2,1,0,,36.76933607118412,28.101798270176094,27.96167008898015,21.117043121149898,3.9466801042488195,6,6,3,7,22,0.5909090909090909,0.5,0.5,0.09090909090909091,0.29411764705882354,10.0,1998,0.3,0,1,,0.5235294117647058,0.09523809523809523,0.5,0,1,0.5555555555555556,,0,0.3488270798332458,0.13636363636363635,1,2,3,0.17647058823529413,0.6666666666666666,-0.17647058823529413,-3.0,6,0.3,1,9,17,6,2,0.3333333333333333,0,4,0.38095238095238093,6,2,1,,34.17932922655715,28.45062535000934,28.748802190280628,23.274469541409992,3.379997825631664,6,5,3,9,22,0.7272727272727273,1.0,0.5454545454545454,0.18181818181818182,0.3333333333333333,11.0,1998,0,1,0,0,44000,group stage,Group G
M-1998-16,WC-1998,1998,T-31,T-83,1,2,0,0.0,0.7142857142857143,0.5384615384615384,14.0,9,0.5384615384615384,5,10,26,7,0,,0,5,0.5333333333333333,14,1,0,,36.511978097193705,28.813141683778234,28.27652292950034,23.8466803559206,3.3273737894828237,7,5,3,9,22,0.7727272727272727,1.0,0.6363636363636364,0.13636363636363635,0.0,0.0,1998,0.4444444444444444,0,1,,0.026755852842809347,0.059259259259259234,0.4,0,1,0.5555555555555556,,0,1.4084997822164134,0.13636363636363635,1,2,2,0.08695652173913043,1.0,0.5652173913043478,13.0,14,0.5,7,7,23,5,0,,0,5,0.5925925925925926,14,2,1,,37.22108145106092,30.221641465994647,30.439425051334702,24.265571526351813,3.5300660920815914,10,4,3,7,22,0.9090909090909091,0.5,0.5,0.3181818181818182,0.0,0.0,1998,0,1,0,0,49000,group stage,Group F
M-1998-17,WC-1998,1998,T-64,T-53,0,1,2,0.125,0.75,1.5625,25.0,7,0.6363636363636364,5,4,16,4,0,,0,3,0.65,11,2,1,6.0,33.68377823408624,28.12208325555348,28.37782340862423,20.50650239561944,3.3555008167273375,8,6,3,6,22,0.5,0.5,0.5,0.0,0.0,0.0,1998,0.6153846153846154,0,1,0.42857142857142855,-2.1625,-0.4,0.3076923076923077,0,1,,0.0,1,1.6575197560823796,-0.2727272727272727,1,6,0,0.0,0.0,-0.6,-12.0,0,0.5,0,10,20,7,0,,0,0,0.25,4,1,0,6.0,39.879534565366185,29.77960301163586,29.689253935660506,23.523613963039015,3.6759541195791803,8,5,3,6,22,0.22727272727272727,0.0,0.13636363636363635,0.045454545454545456,0.07317073170731707,3.0,1998,0,1,0,0,35000,group stage,Group A
M-1998-18,WC-1998,1998,T-09,T-47,1,3,0,0.0,0.3333333333333333,-0.6,-6.0,1,0.4,0,6,10,3,0,,0,1,0.21428571428571427,1,1,2,6.0,33.59342915811088,26.795594549187978,26.413415468856947,21.39356605065024,2.590567819899841,9,4,3,7,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1998,0.4,0,0,0.5,1.6126582278481014,0.4363166953528399,0.7142857142857143,0,1,0.6470588235294118,0.0,0,1.037521000560016,0.18181818181818182,1,11,5,0.06329113924050633,0.6470588235294118,1.0126582278481013,80.0,25,0.6896551724137931,18,16,79,17,2,0.5,1,11,0.6506024096385542,52,1,2,6.0,34.60917180013689,27.833115549747994,27.915126625598905,20.79397672826831,3.909839859034638,7,4,3,9,22,0.5,0.0,0.3181818181818182,0.18181818181818182,0.0,0.0,1998,0,1,0,0,40000,group stage,Group A
M-1998-19,WC-1998,1998,T-13,T-05,0,2,1,0.038461538461538464,0.3333333333333333,-0.11538461538461539,-3.0,7,0.5454545454545454,4,12,26,6,0,,0,2,0.4666666666666667,12,1,0,6.0,36.668035592060235,29.761682533756456,30.120465434633815,23.731690622861056,3.9541364921758078,5,5,3,10,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1998,0.5,0,1,,-0.1703296703296703,-0.10666666666666669,0.3888888888888889,0,0,,0.0,0,-2.656959741148654,-0.2727272727272727,1,3,0,0.0,0.16666666666666666,-0.2857142857142857,-6.0,3,0.5714285714285714,2,11,21,6,0,,0,1,0.36,7,1,0,6.0,33.0321697467488,27.104722792607802,28.09719370294319,20.659822039698838,3.452368273724909,8,4,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0,1,0,0,36000,group stage,Group B
M-1998-20,WC-1998,1998,T-41,T-11,1,4,2,0.18181818181818182,0.3333333333333333,-0.9090909090909091,-10.0,2,0.5,1,4,11,3,0,,0,1,0.3333333333333333,3,1,0,6.0,34.23134839151266,23.696845249206646,23.186858316221766,17.251197809719372,4.537326091878207,7,6,3,7,22,0.3181818181818182,0.0,0.22727272727272727,0.09090909090909091,0.1282051282051282,5.0,1998,0.2727272727272727,0,0,,1.53986013986014,0.23188405797101447,0.5714285714285714,0,1,,0.0,0,3.8473025947358614,0.22727272727272724,1,12,8,0.12307692307692308,0.6428571428571429,0.6307692307692307,41.0,25,0.6896551724137931,18,16,65,14,2,0.3333333333333333,0,9,0.5652173913043478,37,1,0,6.0,34.46680355920602,27.544147843942508,27.233401779603014,20.36413415468857,3.445020902371948,7,5,3,7,22,0.5454545454545454,0.0,0.3181818181818182,0.18181818181818182,0.15789473684210525,6.0,1998,0,1,0,0,34000,group stage,Group B
M-1998-21,WC-1998,1998,T-70,T-22,0,1,1,0.08333333333333333,1.0,0.3333333333333333,4.0,3,0.2857142857142857,0,6,12,3,0,,0,3,0.4375,5,1,0,6.0,34.8145106091718,29.357600647128365,28.803559206023273,22.677618069815196,3.3279485511737232,8,4,3,7,22,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,1998,,0,0,,,0.0625,,0,0,,0.0,0,-3.2024359296924274,-0.045454545454545456,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,6.0,32.47638603696099,26.155164717435937,26.206707734428473,20.50650239561944,3.363343720005397,6,6,4,8,23,0.0,0.0,0.0,0.0,,,1998,0,1,0,0,37000,group stage,Group C
M-1998-22,WC-1998,1998,T-30,T-63,1,0,0,0.0,1.0,-0.25,-1.0,1,0.4,0,2,4,1,0,,0,1,0.5,2,1,0,6.0,34.559890485968516,25.599278202974304,24.702258726899384,21.377138945927445,3.301604188800691,7,5,3,10,22,0.5,0.5,0.5,0.0,0.3333333333333333,11.0,1998,0.42857142857142855,0,0,,0.6911764705882353,-0.026315789473684237,0.6,1,1,,0.0,0,1.7244726526040601,-0.5,1,3,4,0.11764705882352941,0.5555555555555556,0.4411764705882353,15.0,12,0.5,6,15,34,9,2,0.5,1,5,0.47368421052631576,16,1,0,6.0,35.175906913073234,27.323750855578364,27.568788501026695,20.65160848733744,3.661861330328312,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0,1,0,0,80000,group stage,Group C
M-1998-23,WC-1998,1998,T-50,T-10,1,6,1,0.043478260869565216,0.3333333333333333,-1.0869565217391304,-25.0,5,0.4444444444444444,2,13,23,6,1,0.6,1,2,0.2222222222222222,4,1,0,7.0,35.32375085557837,28.187542778918544,28.607802874743328,21.144421629021217,3.945907124751199,6,5,2,9,22,0.4090909090909091,0.0,0.36363636363636365,0.045454545454545456,0.2222222222222222,8.0,1998,0.3333333333333333,0,1,,-0.21304347826086967,0.06349206349206349,0.36363636363636365,0,0,0.47058823529411764,-1.0,0,-1.6937340551303564,0.1363636363636363,1,1,1,0.1,0.3333333333333333,-1.3,-13.0,1,0.4,0,7,10,3,0,,0,1,0.2857142857142857,2,1,3,6.0,34.795345653661876,26.493808723788188,25.218343600273784,19.78097193702943,4.277092404565672,8,4,3,7,22,0.5454545454545454,1.0,0.5454545454545454,0.0,0.0,0.0,1998,0,1,0,0,49000,group stage,Group D
M-1998-24,WC-1998,1998,T-73,T-55,0,4,0,0.0,0.25,-0.8181818181818182,-9.0,1,0.4,0,4,11,4,0,,0,1,0.3333333333333333,3,1,0,7.0,33.111567419575636,26.770953892103794,27.333333333333336,21.22108145106092,3.297672896108395,8,6,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.3333333333333333,0,0,,1.0614250614250615,0.08130081300813008,0.35714285714285715,0,1,0.4444444444444444,-1.0,0,0.3874058863791845,0.6363636363636364,1,8,3,0.08108108108108109,0.4444444444444444,0.24324324324324326,9.0,8,0.4166666666666667,3,14,37,9,1,0.4,0,4,0.4146341463414634,15,2,1,6.0,36.629705681040384,27.15835977848298,27.92470910335387,20.761122518822724,3.7981341361392467,9,5,3,6,22,0.6363636363636364,0.0,0.45454545454545453,0.13636363636363635,0.29411764705882354,10.0,1998,0,1,0,0,36000,group stage,Group D
M-1998-25,WC-1998,1998,T-44,T-18,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,6.0,35.43874058863792,28.031360836288968,29.51403148528405,19.40041067761807,4.54059528069734,7,4,3,11,22,0.13636363636363635,0.0,0.13636363636363635,0.0,,,1998,,0,1,,,-0.2272727272727273,0.2857142857142857,0,1,,0.0,0,-2.0933358222885907,-0.13636363636363635,1,0,0,0.0,0.5,-2.5714285714285716,-18.0,1,0.4,0,6,7,2,0,,0,1,0.2727272727272727,1,1,0,6.0,32.394250513347025,25.938025014000377,25.70294318959617,18.702258726899384,3.39287436982728,8,4,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0,1,0,0,40000,group stage,Group H
M-1998-26,WC-1998,1998,T-06,T-46,0,6,2,0.06060606060606061,0.3,-1.121212121212121,-37.0,4,0.375,1,20,33,10,2,0.3333333333333333,0,3,0.24324324324324326,7,1,0,7.0,36.03832991101985,27.213863480803926,25.315537303216974,21.872689938398356,4.295473979780402,5,6,3,9,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1998,0.25925925925925924,0,1,,0.5694879832810866,0.12039312039312039,0.4444444444444444,0,1,,0.0,0,2.6279634123576656,0.5,1,3,5,0.1724137931034483,0.5555555555555556,-0.5517241379310345,-16.0,8,0.3333333333333333,2,16,29,9,1,0.6,1,5,0.36363636363636365,10,1,0,7.0,37.111567419575636,29.841826893161592,30.12183436002738,19.93429158110883,4.656986440597505,9,6,3,7,22,0.7727272727272727,0.0,0.45454545454545453,0.22727272727272727,0.29411764705882354,10.0,1998,0,1,0,0,35000,group stage,Group E
M-1998-27,WC-1998,1998,T-48,T-71,1,3,0,0.0,0.0,-2.272727272727273,-25.0,0,0.5,0,8,11,4,0,,0,0,0.13333333333333333,0,1,0,7.0,32.12594113620808,26.15779976354925,26.602327173169066,19.11567419575633,3.3289360225956637,9,6,2,6,22,0.4090909090909091,0.0,0.3181818181818182,0.09090909090909091,0.15789473684210525,6.0,1998,0.16666666666666666,0,1,,2.832727272727273,0.3149425287356322,0.6666666666666666,0,1,,0.0,0,0.7955945491879781,0.045454545454545414,1,6,2,0.08,1.0,0.56,14.0,7,0.2727272727272727,1,8,25,6,0,,0,6,0.4482758620689655,11,1,0,7.0,32.60780287474333,26.953394312737228,27.613963039014372,21.817932922655714,3.1922392193748217,7,5,3,9,22,0.45454545454545453,0.0,0.4090909090909091,0.045454545454545456,0.2571428571428571,9.0,1998,0,1,0,0,60000,group stage,Group E
M-1998-28,WC-1998,1998,T-31,T-87,0,6,3,0.09090909090909091,0.625,0.3939393939393939,13.0,8,0.3333333333333333,2,13,33,8,1,0.4,0,5,0.43243243243243246,14,1,0,7.0,33.270362765229294,28.181942629581236,28.732375085557837,19.745379876796715,3.4745170810800636,7,4,2,9,22,0.13636363636363635,0.0,0.13636363636363635,0.0,0.07317073170731707,3.0,1998,0.3333333333333333,0,1,,0.17127799736495386,0.1601601601601601,0.47368421052631576,0,1,0.5555555555555556,-1.0,1,2.039698836413411,0.7727272727272727,1,2,2,0.08695652173913043,1.0,0.5652173913043478,13.0,14,0.5,7,7,23,5,0,,0,5,0.5925925925925926,14,2,1,6.0,37.22108145106092,30.221641465994647,30.439425051334702,24.265571526351813,3.5300660920815914,10,4,3,7,22,0.9090909090909091,0.5,0.5,0.3181818181818182,0.0,0.0,1998,0,1,0,0,41000,group stage,Group F
M-1998-29,WC-1998,1998,T-03,T-43,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,7.0,34.27241615331965,26.488830813266134,26.479123887748116,19.707049965776864,3.8980872904381436,7,6,3,6,22,0.0,0.0,0.0,0.0,,,1998,,0,0,,,0.0357142857142857,0.75,0,1,,0.0,0,0.0037334328915434867,0.36363636363636365,1,7,3,0.057692307692307696,0.6363636363636364,0.4807692307692308,25.0,14,0.6111111111111112,9,17,52,11,2,0.6666666666666666,2,7,0.5357142857142857,28,1,0,7.0,32.02464065708419,26.492564246157677,25.28952772073922,22.392881587953458,2.9442775205813563,7,5,3,7,22,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,0.15789473684210525,6.0,1998,0,1,0,0,49000,group stage,Group H
M-1998-30,WC-1998,1998,T-83,T-38,0,1,0,0.0,0.0,-2.0,-6.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,7.0,34.79808350444901,27.29512787007654,26.971937029431896,20.878850102669404,3.7486725350703565,8,4,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,,0,1,,2.5384615384615383,0.24761904761904763,0.7,0,1,,-1.0,0,1.5180138137016925,0.7727272727272727,1,2,0,0.0,0.7142857142857143,0.5384615384615384,14.0,9,0.5384615384615384,5,10,26,7,0,,0,5,0.5333333333333333,14,1,0,6.0,36.511978097193705,28.813141683778234,28.27652292950034,23.8466803559206,3.3273737894828237,7,5,3,9,22,0.7727272727272727,1.0,0.6363636363636364,0.13636363636363635,0.0,0.0,1998,0,1,0,0,44000,group stage,Group F
M-1998-31,WC-1998,1998,T-16,T-79,1,1,0,0.0,0.0,0.3333333333333333,1.0,0,0.5,0,1,3,1,0,,0,0,0.42857142857142855,1,1,0,7.0,32.158795345653665,26.396988364134153,25.40588637919233,21.371663244353183,3.0276795752802825,8,5,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,,0,0,,-1.0333333333333332,-0.14285714285714285,0.4,0,1,,0.0,0,1.704809906041941,0.5909090909090909,1,2,1,0.1,0.3333333333333333,-0.7,-7.0,1,0.4,0,6,10,3,0,,0,1,0.2857142857142857,2,1,0,7.0,36.76933607118412,28.101798270176094,27.96167008898015,21.117043121149898,3.9466801042488195,6,6,3,7,22,0.5909090909090909,0.5,0.5,0.09090909090909091,0.29411764705882354,10.0,1998,0,1,0,0,34000,group stage,Group G
M-1998-32,WC-1998,1998,T-61,T-28,1,11,6,0.13333333333333333,0.7,0.3111111111111111,14.0,13,0.47058823529411764,6,14,45,10,1,0.4,0,7,0.4489795918367347,20,1,0,7.0,34.724161533196444,28.067824030863047,29.582477754962355,18.48870636550308,4.451598240361286,7,4,3,8,22,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,1998,0.3870967741935484,0,1,,-0.4875816993464053,-0.06802721088435376,0.36363636363636365,0,1,0.5555555555555556,0.0,1,0.38280131914629223,0.6818181818181819,1,2,3,0.17647058823529413,0.6666666666666666,-0.17647058823529413,-3.0,6,0.3,1,9,17,6,2,0.3333333333333333,0,4,0.38095238095238093,6,2,1,7.0,34.17932922655715,28.45062535000934,28.748802190280628,23.274469541409992,3.379997825631664,6,5,3,9,22,0.7272727272727273,1.0,0.5454545454545454,0.18181818181818182,0.3333333333333333,11.0,1998,0,1,0,0,37000,group stage,Group G
M-1998-33,WC-1998,1998,T-13,T-11,0,4,2,0.18181818181818182,0.3333333333333333,-0.9090909090909091,-10.0,2,0.5,1,4,11,3,0,,0,1,0.3333333333333333,3,1,0,6.0,34.23134839151266,23.696845249206646,23.186858316221766,17.251197809719372,4.537326091878207,7,6,3,7,22,0.3181818181818182,0.0,0.22727272727272727,0.09090909090909091,0.1282051282051282,5.0,1998,0.5,0,0,,0.6233766233766234,0.026666666666666672,0.4,0,0,,0.0,0,3.407877543401156,-0.3181818181818182,1,3,0,0.0,0.16666666666666666,-0.2857142857142857,-6.0,3,0.5714285714285714,2,11,21,6,0,,0,1,0.36,7,1,0,6.0,33.0321697467488,27.104722792607802,28.09719370294319,20.659822039698838,3.452368273724909,8,4,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0,1,0,0,40000,group stage,Group B
M-1998-34,WC-1998,1998,T-41,T-05,1,2,1,0.038461538461538464,0.3333333333333333,-0.11538461538461539,-3.0,7,0.5454545454545454,4,12,26,6,0,,0,2,0.4666666666666667,12,1,0,6.0,36.668035592060235,29.761682533756456,30.120465434633815,23.731690622861056,3.9541364921758078,5,5,3,10,22,0.2727272727272727,0.0,0.2727272727272727,0.0,0.15789473684210525,6.0,1998,0.4166666666666667,0,1,,0.7461538461538462,0.09855072463768111,0.5714285714285714,0,1,,0.0,1,-2.2175346898139487,0.2727272727272727,1,12,8,0.12307692307692308,0.6428571428571429,0.6307692307692307,41.0,25,0.6896551724137931,18,16,65,14,2,0.3333333333333333,0,9,0.5652173913043478,37,1,0,6.0,34.46680355920602,27.544147843942508,27.233401779603014,20.36413415468857,3.445020902371948,7,5,3,7,22,0.5454545454545454,0.0,0.3181818181818182,0.18181818181818182,0.15789473684210525,6.0,1998,0,1,0,0,80000,group stage,Group B
M-1998-35,WC-1998,1998,T-09,T-53,0,1,2,0.125,0.75,1.5625,25.0,7,0.6363636363636364,5,4,16,4,0,,0,3,0.65,11,2,1,7.0,33.68377823408624,28.12208325555348,28.37782340862423,20.50650239561944,3.3555008167273375,8,6,3,6,22,0.5,0.5,0.5,0.0,0.0,0.0,1998,,0,1,0.42857142857142855,-0.5498417721518987,0.00060240963855418,0.6065573770491803,0,1,0.6470588235294118,0.0,0,-0.2889677058054865,0.0,1,11,5,0.06329113924050633,0.6470588235294118,1.0126582278481013,80.0,25,0.6896551724137931,18,16,79,17,2,0.5,1,11,0.6506024096385542,52,1,2,7.0,34.60917180013689,27.833115549747994,27.915126625598905,20.79397672826831,3.909839859034638,7,4,3,9,22,0.5,0.0,0.3181818181818182,0.18181818181818182,0.0,0.0,1998,0,1,0,0,60000,group stage,Group A
M-1998-36,WC-1998,1998,T-64,T-47,0,3,0,0.0,0.3333333333333333,-0.6,-6.0,1,0.4,0,6,10,3,0,,0,1,0.21428571428571427,1,1,2,7.0,33.59342915811088,26.795594549187978,26.413415468856947,21.39356605065024,2.590567819899841,9,4,3,7,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1998,0.25,0,0,0.5,0.0,0.035714285714285726,0.6,0,1,,0.0,0,2.984008462447882,-0.09090909090909091,1,6,0,0.0,0.0,-0.6,-12.0,0,0.5,0,10,20,7,0,,0,0,0.25,4,1,0,7.0,39.879534565366185,29.77960301163586,29.689253935660506,23.523613963039015,3.6759541195791803,8,5,3,6,22,0.22727272727272727,0.0,0.13636363636363635,0.045454545454545456,0.07317073170731707,3.0,1998,0,1,0,0,36000,group stage,Group A
M-1998-37,WC-1998,1998,T-30,T-22,1,1,1,0.08333333333333333,1.0,0.3333333333333333,4.0,3,0.2857142857142857,0,6,12,3,0,,0,3,0.4375,5,1,0,6.0,34.8145106091718,29.357600647128365,28.803559206023273,22.677618069815196,3.3279485511737232,8,4,3,7,22,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,1998,0.4,0,0,,0.10784313725490197,0.03618421052631576,0.46153846153846156,1,1,,0.0,1,-2.0338497915500007,-0.045454545454545456,1,3,4,0.11764705882352941,0.5555555555555556,0.4411764705882353,15.0,12,0.5,6,15,34,9,2,0.5,1,5,0.47368421052631576,16,1,0,6.0,35.175906913073234,27.323750855578364,27.568788501026695,20.65160848733744,3.661861330328312,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1998,0,1,0,0,44000,group stage,Group C
