match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name,home_elo_rating,home_elo_rank,away_elo_rating,away_elo_rank,feat_elo_rating_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,feat_fifa_rank_diff,feat_fifa_points_diff
M-2007-28,WC-2007,2007,T-09,T-04,1,4,0,0.0,0.2,-1.375,-22.0,1,0.4,0,11,16,5,0,,0,1,0.15,1,1,1,3.0,33.50855578370979,24.846908510152865,24.66255989048597,18.60369609856263,3.6127455619749114,7,8,3,8,21,0.5714285714285714,0.0,0.3809523809523809,0.1428571428571428,0.0,0.0,2007,0.3333333333333333,0,0,0.2857142857142857,2.467592592592593,0.5285714285714286,0.7,0,1,,0.0,0,1.0796258270590895,0.6190476190476191,0,13,7,0.0648148148148148,0.7272727272727273,1.0925925925925926,118.0,39,0.6976744186046512,28,21,108,22,4,0.625,3,16,0.6785714285714286,74,1,0,3.0,33.503080082135526,25.926534337211955,25.177275838466805,19.184120465434635,4.078089940405359,10,11,3,8,21,1.1904761904761905,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,2007,1,1,0,0,60000,quarter-final,not applicable,2080.0,1.0,1764.0,30.0,316.0,,,,,,
M-2007-29,WC-2007,2007,T-31,T-53,1,3,2,0.0666666666666666,0.8571428571428571,1.2333333333333334,37.0,12,0.5,6,9,30,7,1,0.4,0,6,0.5882352941176471,18,1,0,3.0,33.13347022587269,25.40047586454157,26.102669404517453,19.21423682409309,3.538749788346618,6,8,3,10,21,0.5714285714285714,0.0,0.3809523809523809,0.0952380952380952,0.2058823529411764,7.0,2007,0.6111111111111112,0,1,,-0.0794871794871796,0.0724789915966386,0.4827586206896552,0,1,,1.0,1,1.1830122877350853,0.523809523809524,0,6,5,0.0961538461538461,1.0,1.1538461538461535,60.0,28,0.59375,17,11,52,10,1,0.6,1,10,0.6607142857142857,35,1,0,4.0,35.624914442162904,26.583488152276654,27.394934976043807,19.329226557152634,4.640985895380543,8,5,3,8,21,1.0952380952380951,1.0,0.5714285714285714,0.3809523809523809,0.0,0.0,2007,1,1,0,0,60000,semi-final,not applicable,1977.0,6.0,1767.0,29.0,210.0,,,,,,
M-2007-30,WC-2007,2007,T-83,T-09,0,13,7,0.0648148148148148,0.7272727272727273,1.0925925925925926,118.0,39,0.6976744186046512,28,21,108,22,4,0.625,3,16,0.6785714285714286,74,1,0,4.0,33.503080082135526,25.926534337211955,25.177275838466805,19.184120465434635,4.078089940405359,10,11,3,8,21,1.1904761904761905,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,2007,0.6923076923076923,0,1,,-0.4599395313681027,-0.1314016172506739,0.5454545454545454,0,1,,1.0,0,1.3148202470584494,-0.4285714285714286,0,4,1,0.0204081632653061,0.6666666666666666,0.6326530612244898,31.0,17,0.6190476190476191,11,18,49,12,1,0.6,1,8,0.5471698113207547,27,1,0,5.0,36.1368925393566,27.241354584270404,25.916495550992472,21.437371663244353,4.2283362508322275,7,5,3,9,21,0.7619047619047619,0.0,0.4285714285714285,0.1904761904761904,0.0,0.0,2007,1,1,0,0,51000,semi-final,not applicable,1775.0,25.0,2080.0,1.0,-305.0,,,,,,
M-2007-31,WC-2007,2007,T-53,T-83,0,4,1,0.0204081632653061,0.6666666666666666,0.6326530612244898,31.0,17,0.6190476190476191,11,18,49,12,1,0.6,1,8,0.5471698113207547,27,1,0,3.0,36.1368925393566,27.241354584270404,25.916495550992472,21.437371663244353,4.2283362508322275,7,5,3,9,21,0.7619047619047619,0.0,0.4285714285714285,0.1904761904761904,0.0,0.0,2007,0.4333333333333333,0,1,,0.6006802721088436,0.0410654827968923,0.6,0,1,,1.0,0,-1.8408787197288348,-0.1904761904761904,0,3,2,0.0666666666666666,0.8571428571428571,1.2333333333333334,37.0,12,0.5,6,9,30,7,1,0.4,0,6,0.5882352941176471,18,1,0,4.0,33.13347022587269,25.40047586454157,26.102669404517453,19.21423682409309,3.538749788346618,6,8,3,10,21,0.5714285714285714,0.0,0.3809523809523809,0.0952380952380952,0.2058823529411764,7.0,2007,1,1,0,0,33000,third-place match,not applicable,1767.0,29.0,1775.0,25.0,-8.0,,,,,,
M-2007-32,WC-2007,2007,T-31,T-09,1,13,7,0.0648148148148148,0.7272727272727273,1.0925925925925926,118.0,39,0.6976744186046512,28,21,108,22,4,0.625,3,16,0.6785714285714286,74,1,0,3.0,33.503080082135526,25.926534337211955,25.177275838466805,19.184120465434635,4.078089940405359,10,11,3,8,21,1.1904761904761905,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,2007,0.620253164556962,0,1,,0.0612535612535611,-0.0178571428571429,0.6666666666666666,0,1,,1.0,0,0.6569538150646999,-0.0952380952380951,0,6,5,0.0961538461538461,1.0,1.1538461538461535,60.0,28,0.59375,17,11,52,10,1,0.6,1,10,0.6607142857142857,35,1,0,4.0,35.624914442162904,26.583488152276654,27.394934976043807,19.329226557152634,4.640985895380543,8,5,3,8,21,1.0952380952380951,1.0,0.5714285714285714,0.3809523809523809,0.0,0.0,2007,1,1,0,0,33000,final,not applicable,1977.0,6.0,2080.0,1.0,-103.0,,,,,,
M-2010-01,WC-2010,2010,T-70,T-46,0,10,3,0.0625,0.4285714285714285,-1.0416666666666667,-50.0,7,0.2727272727272727,1,27,48,14,2,0.3333333333333333,0,6,0.25,11,1,1,,37.39630390143737,27.57241912924441,28.553045859000683,21.084188911704313,4.98208278372377,9,6,3,6,23,0.6086956521739131,0.0,0.4347826086956521,0.1739130434782608,0.2105263157894736,8.0,2010,0.3333333333333333,0,1,0.5,0.5416666666666667,0.0499999999999999,,1,0,0.48,,0,-0.2589054548700993,-0.4347826086956522,1,3,0,0.0,0.0,-0.5,-3.0,0,0.5,0,2,6,2,0,,0,0,0.3,1,1,4,,33.242984257357975,27.31351367437431,27.468856947296377,22.642026009582477,3.107827739037364,8,3,3,9,23,0.1739130434782608,0.0,0.1739130434782608,0.0,0.0952380952380952,4.0,2010,0,1,0,0,84000,group stage,Group A,1521.0,84.0,1891.0,8.0,-370.0,83.0,392.0,17.0,895.0,-66.0,-503.0
M-2010-02,WC-2010,2010,T-84,T-30,0,7,7,0.1296296296296296,0.5384615384615384,0.5555555555555556,30.0,20,0.625,13,19,54,13,4,0.5,2,7,0.5172413793103449,28,2,1,,32.81587953456537,28.06237538315031,28.44626967830253,23.457905544147845,2.859628696110659,8,5,3,7,23,0.4347826086956521,0.0,0.3478260869565217,0.0434782608695652,0.1794871794871795,7.0,2010,0.4375,0,1,0.5454545454545454,-0.3555555555555555,-0.1308777429467085,0.3235294117647059,0,1,0.375,,0,-0.9778888789691392,-0.3478260869565217,1,10,2,0.05,0.6,0.2,8.0,11,0.4,4,15,40,10,0,,0,6,0.3863636363636363,15,1,1,,34.49144421629021,27.084486504181175,26.00684462696783,21.22381930184805,3.564394751198384,7,5,3,8,23,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0454545454545454,2.0,2010,0,1,0,0,64000,group stage,Group A,1813.0,15.0,1891.0,8.0,-78.0,16.0,899.0,9.0,1044.0,-7.0,-145.0
M-2010-03,WC-2010,2010,T-71,T-33,1,0,0,0.0,0.0,-3.3333333333333335,-10.0,0,0.5,0,3,3,1,0,,0,0,0.2857142857142857,0,1,0,,36.03285420944559,28.087373151206737,28.791238877481177,20.188911704312115,3.612547160154932,10,5,3,5,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,,0,0,,1.8148148148148149,-0.0599078341013824,0.25,0,1,,,0,-0.5044787667767778,0.6956521739130435,1,6,2,0.074074074074074,0.125,-1.5185185185185186,-41.0,4,0.5,2,16,27,8,1,0.6,1,1,0.2258064516129032,5,1,0,,37.125256673511295,27.58289438442996,26.954140999315538,20.67898699520876,4.355028696028549,7,6,3,8,23,0.6956521739130435,0.0,0.4347826086956521,0.217391304347826,0.2105263157894736,8.0,2010,0,1,0,0,42000,group stage,Group B,1749.0,32.0,1783.0,22.0,-34.0,47.0,632.0,13.0,964.0,-34.0,-332.0
M-2010-04,WC-2010,2010,T-03,T-50,1,3,2,0.074074074074074,0.375,-1.3333333333333333,-36.0,3,0.2857142857142857,0,18,27,8,0,,0,3,0.2580645161290322,6,1,2,,33.8590006844627,26.249918162068862,26.483230663928815,19.51813826146475,3.327168025151394,7,9,3,5,23,0.3043478260869565,0.0,0.2608695652173913,0.0434782608695652,0.0,0.0,2010,0.25,0,0,0.3333333333333333,1.4460093896713615,0.2486021505376344,0.625,0,1,,,0,1.3697586525012682,0.0869565217391304,1,9,6,0.0845070422535211,0.5625,0.1126760563380281,8.0,18,0.5909090909090909,11,26,71,16,4,0.625,3,9,0.5066666666666667,36,1,0,,36.591375770020534,27.61967681457013,26.934976043805612,20.974674880219027,4.492836720191538,8,7,3,7,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,56000,group stage,Group B,1896.0,7.0,1749.0,32.0,147.0,7.0,1076.0,21.0,883.0,14.0,193.0
M-2010-05,WC-2010,2010,T-28,T-83,0,5,1,0.0181818181818181,0.6923076923076923,0.6545454545454545,36.0,20,0.625,13,19,55,13,1,0.6,1,9,0.559322033898305,31,1,0,,37.987679671457904,27.27363628247478,27.2580424366872,20.594113620807665,3.7143479241753994,8,6,3,9,23,0.4782608695652174,0.0,0.3478260869565217,0.1304347826086956,0.0,0.0,2010,0.4848484848484848,0,1,,-0.2418470418470418,-0.1115608398684542,0.5555555555555556,0,0,,,0,1.6599708359372656,0.1739130434782608,1,16,8,0.1269841269841269,0.7857142857142857,0.4126984126984127,26.0,19,0.4347826086956521,8,19,63,14,3,0.2857142857142857,0,11,0.4477611940298507,28,1,0,,39.860369609856264,28.933607118412045,29.295003422313485,23.145790554414784,3.601632517188019,8,4,3,8,23,0.6521739130434783,1.0,0.5217391304347826,0.1304347826086956,0.0,0.0,2010,0,1,0,0,42000,group stage,Group C,1985.0,4.0,1803.0,17.0,182.0,8.0,1068.0,14.0,957.0,6.0,111.0
M-2010-06,WC-2010,2010,T-01,T-69,0,0,0,0.0,0.0,-1.6666666666666667,-5.0,0,0.5,0,3,3,1,0,,0,0,0.2857142857142857,0,1,0,,32.3668720054757,27.193405350712737,26.48870636550308,20.057494866529773,3.3768622932347054,8,6,3,6,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.4,0,1,,1.0,0.1142857142857143,0.375,0,1,0.2857142857142857,,0,-0.4963842514061269,0.0,1,1,0,0.0,0.0,-0.6666666666666666,-4.0,0,0.5,0,3,6,2,0,,0,0,0.4,2,1,1,,35.34017796030116,26.697021099306607,26.075290896646138,20.306639288158795,3.272475784161178,8,4,3,8,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,42000,group stage,Group C,1584.0,63.0,1675.0,45.0,-91.0,30.0,821.0,25.0,860.0,-5.0,-39.0
M-2010-07,WC-2010,2010,T-66,T-32,0,1,0,0.0,0.25,-2.0,-26.0,1,0.4,0,9,13,4,0,,0,1,0.2941176470588235,3,1,0,,33.95208761122519,24.718983424099036,23.890485968514717,19.912388774811777,3.9586743612169495,8,6,3,10,23,0.391304347826087,0.0,0.391304347826087,0.0,0.0,0.0,2010,0.3333333333333333,0,0,,,0.2058823529411764,,0,1,,,0,1.715323036633638,-0.1739130434782609,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,31.74811772758385,26.434306460732675,26.38193018480493,21.259411362080765,3.139956711938336,7,4,3,9,23,0.217391304347826,0.0,0.1739130434782608,0.0434782608695652,,,2010,0,1,0,0,43000,group stage,Group D,1833.0,14.0,1687.0,42.0,146.0,15.0,947.0,32.0,800.0,17.0,147.0
M-2010-08,WC-2010,2010,T-31,T-04,1,6,0,0.0,0.3333333333333333,-1.0,-20.0,2,0.3333333333333333,0,12,20,6,0,,0,2,0.1666666666666666,2,1,0,,37.67830253251198,29.024432342350384,28.996577686516083,22.97056810403833,3.707296431449472,8,5,3,11,23,0.6086956521739131,1.0,0.6086956521739131,0.0,0.0,0.0,2010,0.1666666666666666,0,0,,2.396551724137931,0.510752688172043,0.8571428571428571,0,1,,,0,-3.673838645359041,-0.2173913043478261,1,7,5,0.0862068965517241,1.0,1.396551724137931,81.0,31,0.6285714285714286,20,11,58,11,1,0.6,1,11,0.6774193548387096,40,1,0,,36.03832991101985,25.350593696991343,24.919917864476385,20.432580424366872,3.933538191658433,8,6,3,8,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,63000,group stage,Group D,1962.0,5.0,1789.0,19.0,173.0,6.0,1082.0,20.0,886.0,14.0,196.0
M-2010-09,WC-2010,2010,T-48,T-22,1,3,1,0.037037037037037,0.7142857142857143,-0.037037037037037,-1.0,6,0.3,1,14,27,7,0,,0,5,0.3870967741935484,10,1,1,,34.680355920602324,28.29854477278814,28.761122518822724,18.321697467488026,4.3684513465143375,7,3,3,11,23,0.3478260869565217,0.0,0.3043478260869565,0.0434782608695652,0.0,0.0,2010,0.3846153846153846,0,1,0.5,0.6203703703703705,0.0629032258064516,0.375,0,1,,,1,-0.1945064428771239,0.3043478260869565,1,9,3,0.0833333333333333,1.0,0.5833333333333334,21.0,12,0.3125,3,11,36,8,1,0.4,0,8,0.45,16,1,0,,39.6413415468857,28.104038329911017,26.847364818617383,22.351813826146476,4.261282552032663,7,6,3,9,23,0.6521739130434783,1.0,0.5652173913043478,0.0869565217391304,0.3939393939393939,13.0,2010,0,1,0,0,84000,group stage,Group E,2032.0,3.0,1810.0,16.0,222.0,4.0,1231.0,36.0,767.0,32.0,464.0
M-2010-10,WC-2010,2010,T-44,T-11,1,7,2,0.1176470588235294,0.2,-0.8235294117647058,-14.0,2,0.5,1,6,17,5,0,,0,1,0.2857142857142857,4,1,0,,36.550308008213555,25.586048864684702,24.53388090349076,18.38466803559206,4.616923155889048,8,5,3,8,23,0.3043478260869565,0.0,0.1739130434782608,0.0869565217391304,0.0952380952380952,4.0,2010,0.6,0,0,,-0.4457013574660633,-0.0523809523809523,0.6,0,1,0.2857142857142857,,0,2.661905187036872,0.2608695652173912,1,4,0,0.0,0.25,-1.2692307692307692,-33.0,2,0.3333333333333333,0,17,26,8,0,,0,2,0.2333333333333333,5,1,1,,34.822724161533195,28.247954051721575,28.761122518822724,22.094455852156056,3.474979033195225,7,6,3,7,23,0.5652173913043478,0.0,0.3478260869565217,0.1304347826086956,0.0,0.0,2010,0,1,0,0,41000,group stage,Group E,1789.0,19.0,1774.0,25.0,15.0,45.0,682.0,19.0,887.0,-26.0,-205.0
M-2010-11,WC-2010,2010,T-41,T-55,0,7,1,0.0454545454545454,0.4285714285714285,-0.4090909090909091,-9.0,3,0.2857142857142857,0,9,22,7,0,,0,3,0.3076923076923077,6,1,0,,35.78370978781656,28.743266970211,28.643394934976044,21.50034223134839,3.587527822748392,8,6,3,7,23,0.6521739130434783,0.0,0.391304347826087,0.217391304347826,0.2432432432432432,9.0,2010,0.25,0,0,,1.0757575757575757,0.2604895104895105,0.4347826086956521,0,1,0.7272727272727273,,0,-0.0086897003243784,0.0,1,16,12,0.1428571428571428,0.6666666666666666,0.6666666666666666,56.0,32,0.6944444444444444,23,20,84,18,4,0.375,1,12,0.5681818181818182,48,2,1,,36.7419575633128,28.73457726988662,27.93429158110883,23.1129363449692,3.848137353089039,7,5,3,8,23,0.6521739130434783,0.0,0.391304347826087,0.1739130434782608,0.2432432432432432,9.0,2010,0,1,0,0,64000,group stage,Group F,1957.0,6.0,1760.0,29.0,197.0,5.0,1184.0,31.0,820.0,26.0,364.0
M-2010-12,WC-2010,2010,T-49,T-68,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,34.0041067761807,26.532392941106448,26.39835728952772,20.528405201916495,3.2895931526052573,7,4,3,9,23,0.0,0.0,0.0,0.0,,,2010,,0,1,,,-0.3461538461538461,0.2222222222222222,0,1,,,0,1.337261554027922,0.0,1,0,0,0.0,0.0,-3.2222222222222223,-29.0,0,0.5,0,9,9,3,0,,0,0,0.1538461538461538,0,1,0,,36.002737850787135,27.86965449513437,28.410677618069816,18.510609171800137,4.595185002922128,7,4,3,9,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,42000,group stage,Group F,1527.0,83.0,1664.0,48.0,-137.0,78.0,410.0,34.0,777.0,-44.0,-367.0
M-2010-13,WC-2010,2010,T-42,T-58,0,0,1,0.0526315789473684,0.5,0.5789473684210527,11.0,7,0.5454545454545454,4,7,19,4,1,0.6,1,2,0.6086956521739131,12,1,0,,32.78850102669404,28.240454721304644,28.112251882272417,22.250513347022583,2.8644004929703373,8,4,3,9,23,0.3478260869565217,0.0,0.3478260869565217,0.0,0.2105263157894736,8.0,2010,0.5,0,1,,-0.912280701754386,-0.1801242236024845,0.5,0,0,0.5,,0,-1.1698955450406243,0.1304347826086956,1,0,0,0.0,0.0,-0.3333333333333333,-1.0,0,0.5,0,2,3,1,0,,0,0,0.4285714285714285,1,1,2,,32.251882272416154,27.07055917626402,27.19233401779603,22.444900752908968,2.63650053742309,9,5,3,7,23,0.4782608695652174,0.0,0.4782608695652174,0.0,0.3142857142857143,11.0,2010,0,1,0,0,42000,group stage,Group G,1762.0,28.0,1874.0,12.0,-112.0,27.0,856.0,3.0,1249.0,-24.0,-393.0
M-2010-14,WC-2010,2010,T-09,T-51,1,2,0,0.0,0.5,-0.6428571428571429,-9.0,2,0.3333333333333333,0,8,14,4,0,,0,2,0.3333333333333333,4,1,0,,33.555099247091036,25.190488944439483,24.763860369609855,17.61259411362081,3.681357010531905,8,4,3,8,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.4,0,1,,1.791979949874687,0.3531073446327683,0.75,0,1,,,0,3.9669077165729263,0.5217391304347826,1,13,7,0.0614035087719298,0.7391304347826086,1.149122807017544,131.0,42,0.6956521739130435,30,22,114,23,4,0.625,3,17,0.6864406779661016,79,1,0,,34.12731006160164,29.15739666101241,29.31690622861054,23.21697467488022,2.662677933116947,8,4,3,8,23,0.5217391304347826,0.0,0.391304347826087,0.1304347826086956,0.0,0.0,2010,0,1,0,0,56000,group stage,Group G,2103.0,1.0,1555.0,73.0,548.0,1.0,1611.0,105.0,285.0,104.0,1326.0
M-2010-15,WC-2010,2010,T-35,T-13,0,6,0,0.0,0.2857142857142857,-0.36,-9.0,4,0.5,2,12,25,7,0,,0,2,0.3103448275862069,7,1,1,,31.74811772758385,26.358956045591164,26.937713894592743,21.475701574264203,2.7795275699099182,5,6,3,11,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.6666666666666666,0,0,0.4285714285714285,0.0266666666666666,-0.0246305418719212,,0,0,,,0,1.978751897152044,0.0,1,2,0,0.0,0.0,-0.3333333333333333,-1.0,0,0.5,0,1,3,1,0,,0,0,0.2857142857142857,0,1,0,,36.64339493497605,28.337707942743208,28.04928131416838,23.474332648870636,3.513096946775822,8,6,3,8,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,41000,group stage,Group H,1746.0,36.0,1880.0,11.0,-134.0,38.0,734.0,18.0,888.0,-20.0,-154.0
M-2010-16,WC-2010,2010,T-73,T-75,0,4,2,0.0769230769230769,0.625,-0.5384615384615384,-14.0,8,0.3333333333333333,2,14,26,8,1,0.4,0,5,0.3333333333333333,8,1,0,,35.04722792607803,27.1487664791834,26.50787132101301,18.6694045174538,3.897434467813053,7,4,3,9,23,0.3478260869565217,0.0,0.3478260869565217,0.0,0.2105263157894736,8.0,2010,0.3181818181818182,0,0,,1.0078492935635792,0.1383647798742138,0.4666666666666667,0,1,,,1,-0.7958813201202197,0.2608695652173913,1,9,5,0.1020408163265306,0.5,0.4693877551020408,23.0,11,0.4,4,17,49,12,3,0.4285714285714285,1,6,0.4716981132075472,23,1,0,,32.35044490075291,26.35288515906318,26.083504449007528,21.77138945927447,3.2761208401946464,7,5,3,9,23,0.6086956521739131,0.0,0.4782608695652174,0.1304347826086956,0.3142857142857143,11.0,2010,0,1,0,0,63000,group stage,Group H,2095.0,2.0,1793.0,18.0,302.0,2.0,1565.0,24.0,866.0,22.0,699.0
M-2010-17,WC-2010,2010,T-70,T-84,0,10,2,0.05,0.6,0.2,8.0,11,0.4,4,15,40,10,0,,0,6,0.3863636363636363,15,1,1,5.0,34.49144421629021,27.084486504181175,26.00684462696783,21.22381930184805,3.564394751198384,7,5,3,8,23,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0454545454545454,2.0,2010,0.4,0,1,0.375,-0.7,-0.0863636363636363,0.4,1,0,0.48,0.0,0,0.2290271701931345,0.0869565217391304,1,3,0,0.0,0.0,-0.5,-3.0,0,0.5,0,2,6,2,0,,0,0,0.3,1,1,4,5.0,33.242984257357975,27.31351367437431,27.468856947296377,22.642026009582477,3.107827739037364,8,3,3,9,23,0.1739130434782608,0.0,0.1739130434782608,0.0,0.0952380952380952,4.0,2010,0,1,0,0,43000,group stage,Group A,1521.0,84.0,1813.0,15.0,-292.0,83.0,392.0,16.0,899.0,-67.0,-507.0
M-2010-18,WC-2010,2010,T-03,T-71,1,6,2,0.074074074074074,0.125,-1.5185185185185186,-41.0,4,0.5,2,16,27,8,1,0.6,1,1,0.2258064516129032,5,1,0,5.0,37.125256673511295,27.58289438442996,26.954140999315538,20.67898699520876,4.355028696028549,7,6,3,8,23,0.6956521739130435,0.0,0.4347826086956521,0.217391304347826,0.2105263157894736,8.0,2010,0.25,0,1,,1.6311945748565468,0.2808602150537634,0.5,0,1,,0.0,0,0.0367824301401711,-0.3043478260869565,1,9,6,0.0845070422535211,0.5625,0.1126760563380281,8.0,18,0.5909090909090909,11,26,71,16,4,0.625,3,9,0.5066666666666667,36,1,0,5.0,36.591375770020534,27.61967681457013,26.934976043805612,20.974674880219027,4.492836720191538,8,7,3,7,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,84000,group stage,Group B,1896.0,7.0,1749.0,32.0,147.0,7.0,1076.0,47.0,632.0,40.0,444.0
M-2010-19,WC-2010,2010,T-33,T-50,1,3,2,0.074074074074074,0.375,-1.3333333333333333,-36.0,3,0.2857142857142857,0,18,27,8,0,,0,3,0.2580645161290322,6,1,2,5.0,33.8590006844627,26.249918162068862,26.483230663928815,19.51813826146475,3.327168025151394,7,9,3,5,23,0.3043478260869565,0.0,0.2608695652173913,0.0434782608695652,0.0,0.0,2010,0.3684210526315789,0,0,0.3333333333333333,-2.0,0.0276497695852534,0.4,0,0,,0.0,0,1.8374549891378749,-0.3043478260869565,1,0,0,0.0,0.0,-3.3333333333333335,-10.0,0,0.5,0,3,3,1,0,,0,0,0.2857142857142857,0,1,0,5.0,36.03285420944559,28.087373151206737,28.791238877481177,20.188911704312115,3.612547160154932,10,5,3,5,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,41000,group stage,Group B,1783.0,22.0,1749.0,32.0,34.0,13.0,964.0,21.0,883.0,8.0,81.0
M-2010-20,WC-2010,2010,T-30,T-46,0,10,3,0.0625,0.4285714285714285,-1.0416666666666667,-50.0,7,0.2727272727272727,1,27,48,14,2,0.3333333333333333,0,6,0.25,11,1,1,6.0,37.39630390143737,27.57241912924441,28.553045859000683,21.084188911704313,4.98208278372377,9,6,3,6,23,0.6086956521739131,0.0,0.4347826086956521,0.1739130434782608,0.2105263157894736,8.0,2010,0.2285714285714285,0,1,0.5,1.5972222222222223,0.2672413793103448,0.625,0,1,0.5454545454545454,0.0,0,0.4899562539059054,-0.1739130434782609,1,7,7,0.1296296296296296,0.5384615384615384,0.5555555555555556,30.0,20,0.625,13,19,54,13,4,0.5,2,7,0.5172413793103449,28,2,1,6.0,32.81587953456537,28.06237538315031,28.44626967830253,23.457905544147845,2.859628696110659,8,5,3,7,23,0.4347826086956521,0.0,0.3478260869565217,0.0434782608695652,0.1794871794871795,7.0,2010,0,1,0,0,42000,group stage,Group A,1891.0,8.0,1891.0,8.0,0.0,9.0,1044.0,17.0,895.0,8.0,149.0
M-2010-21,WC-2010,2010,T-31,T-66,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,5.0,31.74811772758385,26.434306460732675,26.38193018480493,21.259411362080765,3.139956711938336,7,4,3,9,23,0.217391304347826,0.0,0.1739130434782608,0.0434782608695652,,,2010,,0,1,,,0.1774193548387096,0.4838709677419355,0,1,,0.0,1,-1.0837127637413315,0.1739130434782609,1,7,5,0.0862068965517241,1.0,1.396551724137931,81.0,31,0.6285714285714286,20,11,58,11,1,0.6,1,11,0.6774193548387096,40,1,0,5.0,36.03832991101985,25.350593696991343,24.919917864476385,20.432580424366872,3.933538191658433,8,6,3,8,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,42000,group stage,Group D,1962.0,5.0,1833.0,14.0,129.0,6.0,1082.0,15.0,947.0,9.0,135.0
